282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,,,,,,,,NoDataOption,,,,,,P,SESS24,Currency Swap Notional,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing data for amount and currency.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CcySwp/Ntnl/NoDataOptn,,,
284,,,,,,,,,NoData,,,,60,E,SESS24,Currency Swap Notional,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/CcySwp/Ntnl/NoDataOptn/NoData,,,
285,,,,,,,,,,,,,,C,SESS24,Currency Swap Notional,,,,,,,ND5,NoData5,Not applicable.,,,,
286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,TrancheBond,,,,,,,,P,,,,,,<TrchBd>,[1..n],TrancheBondData1,,,Tranche bond level information section.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd,,,
291,,,,,,,BondIdentifier,,,,,,,P,,,,,,<BdIdr>,[1..1],TrancheIdentification1,,,Tranche unique identifiers.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/BdIdr,,,
292,,,,,,,,OriginalIdentifier,,,,,61,E,SEST2,Original Tranche Identifier,NONE (free text),"xs:string
maxLength: 1000
minLength: 1
",,<OrgnlIdr>,[1..1],,Max1000Text,,The original unique identifier assigned to this instrument. The reporting entity must not amend this unique identifier.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/BdIdr/OrgnlIdr,,,
293,,,,,,,,NewIdentifier,,,,,62,E,SEST3,New Tranche Identifier,"1) If this value is different to the Original Tranche Identifier, then this value must not already exist in DB (for the same securitisation and cut off dates before the report cut off date)

2) If this value is different to the Original Tranche Identifier, then this value must not be the same as any other Original Tranche Identifier or New Tranche Identifier within the same report
","xs:string
maxLength: 1000
minLength: 1
",,<NewIdr>,[1..1],,Max1000Text,,"If the original identifier cannot be maintained in this field enter the new identifier here. If there has been no change in the identifier, enter the value in field 'Original Tranche Identifier'. The reporting entity must not amend this unique identifier.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/BdIdr/NewIdr,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,TrancheDescription,,,,,,,P,,,,,,<TrchDesc>,[1..1],TrancheDetails1,,,Tranche description information.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc,,,
296,,,,,,,,ISINIdentifier,,,,,,P,SEST4,International Securities Identification Number,,,,<ISINIdr>,[1..1],ISINIdentifier1Choice,,,"ISIN code assigned to this tranche, where applicable.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/ISINIdr,,,
297,,,,,,,,,ISIN,,,,63,E,SEST4,International Securities Identification Number,"1) Could validate against a conclusive ISIN reference list, if available

2) If there is no such availability, then at minimum the ISIN format and checksum should be validated","xs:string
Pattern: [A-Z]{2,2}[A-Z0-9]{9,9}[0-9]{1,1}
",or,<ISIN>,[1..n],,ISINOct2015Identifier,,International Securities Identification Number (ISIN) code.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/ISINIdr/ISIN,,,
298,,,,,,,,,NoDataOption,,,,,P,SEST4,International Securities Identification Number,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing ISIN code.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/ISINIdr/NoDataOptn,,,
299,,,,,,,,,,NoData,,,64,E,SEST4,International Securities Identification Number,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/ISINIdr/NoDataOptn/NoData,,,
300,,,,,,,,,,,,,,C,SEST4,International Securities Identification Number,,,,,,,ND5,NoData5,Not applicable.,,,,
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,TrancheName,,,,,,P,SEST5,Tranche Name,,,,<TrchNm>,[1..1],Max100Text3Choice,,,"The designation (typically a letter and/or number) given to this tranche of bonds (or class of securities) which exhibit the same rights, priorities and characteristics as defined in the prospectus i.e. Series 1, Class A1 etc.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/TrchNm,,,
305,,,,,,,,,Value,,,,65,E,SEST5,Tranche Name,NONE (free text),"xs:string
maxLength: 100
minLength: 1
",or,<Val>,[1..1],,Max100Text,,A text with up to 100 characters.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/TrchNm/Val,,,
306,,,,,,,,,NoDataOption,,,,,P,SEST5,Tranche Name,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing data.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/TrchNm/NoDataOptn,,,
307,,,,,,,,,,NoData,,,66,E,SEST5,Tranche Name,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/TrchNm/NoDataOptn/NoData,,,
308,,,,,,,,,,,,,,C,SEST5,Tranche Name,,,,,,,ND5,NoData5,Not applicable.,,,,
309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,,TrancheBondType,,,,,67,E,SEST6,Tranche/Bond Type,"NONE (this is an enumeration, controlled as XSD level)",enumeration,,<TrchBdTp>,[1..1],,TrancheBondType1Code,,Select the most appropriate option to describe the repayment profile of the instrument.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/TrchBdTp,,,
313,,,,,,,,,,,,,,C,SEST6,Tranche/Bond Type,,,,,,,CAMM,ControlledAmortisation,"Tranche/bond type is Controlled amortisation, that is repayment of principal begins at a specified period.",,,,
314,,,,,,,,,,,,,,C,SEST6,Tranche/Bond Type,,,,,,,HBUL,HardBullet,"Tranche/bond type is hard bullet, that is fixed maturity date.",,,,
315,,,,,,,,,,,,,,C,SEST6,Tranche/Bond Type,,,,,,,OTHR,Other,Any other type of tranche/bond type.,,,,
316,,,,,,,,,,,,,,C,SEST6,Tranche/Bond Type,,,,,,,SAMO,ScheduledAmortisation,"Tranche/bond type is Scheduled amortisation, that is repayment of principal on scheduled amortisation dates.",,,,
317,,,,,,,,,,,,,,C,SEST6,Tranche/Bond Type,,,,,,,SBUL,SoftBullet,"Tranche/bond type is soft bullet, that scheduled maturity date can be extended to the legal maturity date.",,,,
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,,OriginalPrincipalBalance,,,,,,P,SEST8,Original Principal Balance,,,,<OrgnlPrncplBal>,[1..1],AmountAndDirection53,,,Original Principal Balance of this tranche at issuance,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/OrgnlPrncplBal,,,
320,,,,,,,,,Amount,,,,68,E,SEST8,Original Principal Balance,"1) The currency field must contain a valid ISO currency code

2) The numerical field must be equal to or greater than 0","xs:decimal
fractionDigits: 5
minInclusive: 0
totalDigits: 18",,<Amt>,[1..1],,ActiveOrHistoricCurrencyAndAmount,,"Amount of money that results in an increase (positively signed) or decrease (negatively signed), with specification of the currency.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/OrgnlPrncplBal/Amt,,,
321,,,,,,,,,,Xml Attribute Currency,,,69,E,SEST7,Currency,1) The currency field must contain a valid ISO currency code,"xs:string
Pattern: [A-Z]{3,3}",,<Ccy>,[1..1],,ActiveOrHistoricCurrencyCode,,Medium of exchange of currency.,,,,
322,,,,,,,,,,,Algorithm: ActiveOrHistoricCurrency,,,,,,,,,,,,,,"The Currency Code must be registered, or have already been registered. Valid active or historic currency codes are registered with the ISO 4217 Maintenance Agency, consist of three (3) contiguous letters, and may be or not be withdrawn on the day the message containing the Currency is exchanged.",,,,
323,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
324,,,,,,,,,Sign,,,,70,E,SEST8,Original Principal Balance,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/OrgnlPrncplBal/Sgn,,,
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,,CurrentPrincipalBalance,,,,,,P,SEST9,Current Principal Balance,,,,<CurPrncplBal>,[1..1],AmountAndDirection53,,,"The par, or notional, balance of this tranche after the current Principal Payment Date.
Include the currency in which the amount is denominated, using CURRENCYCODE_3 format.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/CurPrncplBal,,,
327,,,,,,,,,Amount,,,,71,E,SEST9,Current Principal Balance,"1) The currency field must contain a valid ISO currency code

2) The numerical field must be equal to or greater than 0","xs:decimal
fractionDigits: 5
minInclusive: 0
totalDigits: 18",,<Amt>,[1..1],,ActiveOrHistoricCurrencyAndAmount,,"Amount of money that results in an increase (positively signed) or decrease (negatively signed), with specification of the currency.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/CurPrncplBal/Amt,,,
328,,,,,,,,,,Xml Attribute Currency,,,72,E,SEST7,Currency,1) The currency field must contain a valid ISO currency code,"xs:string
Pattern: [A-Z]{3,3}",,<Ccy>,[1..1],,ActiveOrHistoricCurrencyCode,,Medium of exchange of currency.,,,,
329,,,,,,,,,,,Algorithm: ActiveOrHistoricCurrency,,,,,,,,,,,,,,"The Currency Code must be registered, or have already been registered. Valid active or historic currency codes are registered with the ISO 4217 Maintenance Agency, consist of three (3) contiguous letters, and may be or not be withdrawn on the day the message containing the Currency is exchanged.",,,,
330,,,,,,,,,,Algorithm: CurrencyAmount,,,,,,,,,,,,,,,"The number of fractional digits (or minor unit of currency) must comply with ISO 4217.
Note: The decimal separator is a dot.",,,,
331,,,,,,,,,Sign,,,,73,E,SEST9,Current Principal Balance,,"xs:boolean
",,<Sgn>,[0..1],,PlusOrMinusIndicator,,"Indicates that the amount value is positive or negative.
Usage: PlusOrMinusIndicator may take the following values:
    - True and 1 means Plus
    - False and 0 means Minus
When absent, the amount is positive.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/CurPrncplBal/Sgn,,,
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,IssueDate,,,,,74,E,SEST22,Issue Date,1) Must be equal to or less than the Data Cut-off Date,"xs:date
",,<IsseDt>,[1..1],,ISODate,,Date that this instrument was issued.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/TrchDesc/IsseDt,,,
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,PaymentData,,,,,,,P,,,,,,<PmtData>,[1..1],TranchePayment1,,,Tranche payment information.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData,,,
336,,,,,,,,InterestPaymentFrequency,,,,,75,E,SEST10,Interest Payment Frequency,"NONE (this is an enumeration, controlled as XSD level)",enumeration,,<IntrstPmtFrqcy>,[1..1],,EventFrequency11Code,,Frequency with which interest is due to be paid on this instrument.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/IntrstPmtFrqcy,,,
337,,,,,,,,,,,,,,C,SEST10,Interest Payment Frequency,,,,,,,MNTH,Monthly,Event takes place every month or once a month.,,,,
338,,,,,,,,,,,,,,C,SEST10,Interest Payment Frequency,,,,,,,QUTR,Quarterly,Event takes place every three months or four times a year.,,,,
339,,,,,,,,,,,,,,C,SEST10,Interest Payment Frequency,,,,,,,SEMI,SemiAnnual,Event takes place every six months or two times a year.,,,,
340,,,,,,,,,,,,,,C,SEST10,Interest Payment Frequency,,,,,,,YEAR,Annual,Event takes place every year or once a year.,,,,
341,,,,,,,,,,,,,,C,SEST10,Interest Payment Frequency,,,,,,,OTHR,Other,Unspecified frequency of event.,,,,
342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,InterestPaymentDate,,,,,,P,SEST11,Interest Payment Date,,,,<IntrstPmtDt>,[1..1],ISODate2Choice,,,"First occurring date, after the data cut-off date being reported, upon which interest payments are scheduled to be distributed to bondholders of this tranche.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/IntrstPmtDt,,,
344,,,,,,,,,Date,,,,76,E,SEST11,Interest Payment Date,1) Must be greater than the Data Cut-off Date,"xs:date
",or,<Dt>,[1..1],,ISODate,,Date of the event.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/IntrstPmtDt/Dt,,,
345,,,,,,,,,NoDataOption,,,,,P,SEST11,Interest Payment Date,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing date.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/IntrstPmtDt/NoDataOptn,,,
346,,,,,,,,,,NoData,,,77,E,SEST11,Interest Payment Date,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/IntrstPmtDt/NoDataOptn/NoData,,,
347,,,,,,,,,,,,,,C,SEST11,Interest Payment Date,,,,,,,ND5,NoData5,Not applicable.,,,,
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,,,,,,,,PrincipalPaymentDate,,,,,,P,SEST12,Principal Payment Date,,,,<PrncplPmtDt>,[1..1],ISODate2Choice,,,"First occurring date, after the data cut-off date being reported, upon which principal payments are scheduled to be distributed to bondholders of this tranche.",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/PrncplPmtDt,,,
352,,,,,,,,,Date,,,,78,E,SEST12,Principal Payment Date,1) Must be greater than the Data Cut-off Date,"xs:date
",or,<Dt>,[1..1],,ISODate,,Date of the event.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/PrncplPmtDt/Dt,,,
353,,,,,,,,,NoDataOption,,,,,P,SEST12,Principal Payment Date,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing date.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/PrncplPmtDt/NoDataOptn,,,
354,,,,,,,,,,NoData,,,79,E,SEST12,Principal Payment Date,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/PrncplPmtDt/NoDataOptn/NoData,,,
355,,,,,,,,,,,,,,C,SEST12,Principal Payment Date,,,,,,,ND5,NoData5,Not applicable.,,,,
356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,,,,,,,,CurrentCoupon,,,,,80,E,SEST13,Current Coupon,NONE (but SRs must ensure that value is within reason),"xs:decimal
fractionDigits: 10
totalDigits: 11",,<CurCpn>,[1..1],,PercentageRate,,The coupon on the instrument in basis points.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CurCpn,,,
360,,,,,,,,CurrentInterestRateMarginSpread,,,,,,P,SEST14,Current Interest Rate Margin/Spread,,,,<CurIntrstRateMrgnSprd>,[1..1],PercentageRate2Choice,,,Coupon spread applied to the reference interest index as defined in the offering document applicable to the specific instrument in basis points.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CurIntrstRateMrgnSprd,,,
361,,,,,,,,,Rate,,,,81,E,SEST14,Current Interest Rate Margin/Spread,NONE (but SRs must ensure that value is within reason),"xs:decimal
fractionDigits: 10
totalDigits: 11",or,<Rate>,[1..1],,PercentageRate,,Give the percentage (e.g. 0.05 represents 5% and 0.9525 represents 95.25%).,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CurIntrstRateMrgnSprd/Rate,,,
362,,,,,,,,,NoDataOption,,,,,P,SEST14,Current Interest Rate Margin/Spread,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing percentage.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CurIntrstRateMrgnSprd/NoDataOptn,,,
363,,,,,,,,,,NoData,,,82,E,SEST14,Current Interest Rate Margin/Spread,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CurIntrstRateMrgnSprd/NoDataOptn/NoData,,,
364,,,,,,,,,,,,,,C,SEST14,Current Interest Rate Margin/Spread,,,,,,,ND5,NoData5,Not applicable.,,,,
365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,,,,,,,,CouponFloor,,,,,,P,SEST15,Coupon Floor,,,,<CpnFlr>,[1..1],PercentageRate2Choice,,,Coupon floor of the instrument.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnFlr,,,
369,,,,,,,,,Rate,,,,83,E,SEST15,Coupon Floor,NONE (but SRs must ensure that value is within reason),"xs:decimal
fractionDigits: 10
totalDigits: 11",or,<Rate>,[1..1],,PercentageRate,,Give the percentage (e.g. 0.05 represents 5% and 0.9525 represents 95.25%).,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnFlr/Rate,,,
370,,,,,,,,,NoDataOption,,,,,P,SEST15,Coupon Floor,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing percentage.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnFlr/NoDataOptn,,,
371,,,,,,,,,,NoData,,,84,E,SEST15,Coupon Floor,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnFlr/NoDataOptn/NoData,,,
372,,,,,,,,,,,,,,C,SEST15,Coupon Floor,,,,,,,ND5,NoData5,Not applicable.,,,,
373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,,,,,,,,CouponCap,,,,,,P,SEST16,Coupon Cap,,,,<CpnCap>,[1..1],PercentageRate2Choice,,,Coupon cap of the instrument.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnCap,,,
377,,,,,,,,,Rate,,,,85,E,SEST16,Coupon Cap,NONE (but SRs must ensure that value is within reason),"xs:decimal
fractionDigits: 10
totalDigits: 11",or,<Rate>,[1..1],,PercentageRate,,Give the percentage (e.g. 0.05 represents 5% and 0.9525 represents 95.25%).,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnCap/Rate,,,
378,,,,,,,,,NoDataOption,,,,,P,SEST16,Coupon Cap,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing percentage.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnCap/NoDataOptn,,,
379,,,,,,,,,,NoData,,,86,E,SEST16,Coupon Cap,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/CpnCap/NoDataOptn/NoData,,,
380,,,,,,,,,,,,,,C,SEST16,Coupon Cap,,,,,,,ND5,NoData5,Not applicable.,,,,
381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,,StepUpStepDownCouponValue,,,,,,P,SEST17,Step-Up/Step-Down Coupon Value,,,,<StepUpStepDwnCpnVal>,[1..1],PercentageRate2Choice,,,"If any, what is the value of the Step-up/Step-down coupon as per the terms and conditions of the securitisation/programme?",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/StepUpStepDwnCpnVal,,,
385,,,,,,,,,Rate,,,,87,E,SEST17,Step-Up/Step-Down Coupon Value,NONE (but SRs must ensure that value is within reason),"xs:decimal
fractionDigits: 10
totalDigits: 11",or,<Rate>,[1..1],,PercentageRate,,Give the percentage (e.g. 0.05 represents 5% and 0.9525 represents 95.25%).,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/StepUpStepDwnCpnVal/Rate,,,
386,,,,,,,,,NoDataOption,,,,,P,SEST17,Step-Up/Step-Down Coupon Value,,,or,<NoDataOptn>,[1..1],NoDataJustification3Choice,,,Reason for not providing percentage.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/StepUpStepDwnCpnVal/NoDataOptn,,,
387,,,,,,,,,,NoData,,,88,E,SEST17,Step-Up/Step-Down Coupon Value,"NONE (this is an enumeration, controlled as XSD level)",enumeration,or,<NoData>,[1..1],,NoDataAllowedJustification3Code,,Options for field values when data is not available.,/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/StepUpStepDwnCpnVal/NoDataOptn/NoData,,,
388,,,,,,,,,,,,,,C,SEST17,Step-Up/Step-Down Coupon Value,,,,,,,ND5,NoData5,Not applicable.,,,,
389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,,,,,,,,StepUpStepDownCouponDate,,,,,,P,SEST18,Step-Up/Step-Down Coupon Date,,,,<StepUpStepDwnCpnDt>,[1..1],ISODate2Choice,,,"If any, what is the date on which the coupon definition is supposed to change as per the terms and conditions of the securitisation/programme?",/Document/ScrtstnNonAsstBckdComrclPprSgnfcntEvtInvstrRpt/NewCrrctn/Scrtstn/InsdInfOrSgnfcntEvt/TrchBd/PmtData/StepUpStepDwnCpnDt,,,
